batch,index,path,track,lines,severity,tags,action,optimization_impact,finding,recommendation,validation
6,721,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Invariants.swift,C-dependency,41,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,722,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Random.swift,C-dependency,33,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,723,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra basics.swift,C-dependency,135,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,724,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra conformance.swift,C-dependency,12,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,725,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formIntersection.swift,C-dependency,99,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,726,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formSymmetricDifference.swift,C-dependency,98,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,727,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra formUnion.swift,C-dependency,100,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,728,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra intersection.swift,C-dependency,91,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,729,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isDisjoint.swift,C-dependency,106,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,730,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isEqualSet.swift,C-dependency,108,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,731,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isStrictSubset.swift,C-dependency,159,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,732,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isStrictSuperset.swift,C-dependency,123,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,733,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isSubset.swift,C-dependency,137,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,734,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra isSuperset.swift,C-dependency,111,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,735,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra subtract.swift,C-dependency,119,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,736,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra subtracting.swift,C-dependency,92,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,737,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra symmetricDifference.swift,C-dependency,95,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,738,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+SetAlgebra union.swift,C-dependency,92,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,739,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet+Sorted Collection APIs.swift,C-dependency,49,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,740,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.Counted.swift,C-dependency,1356,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,741,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.Index.swift,C-dependency,93,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,742,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet._UnsafeHandle.swift,C-dependency,250,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,743,SourcePackages/checkouts/swift-collections/Sources/BitCollections/BitSet/BitSet.swift,C-dependency,101,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,744,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/Range+Utilities.swift,C-dependency,36,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,745,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/Slice+Utilities.swift,C-dependency,16,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,746,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/UInt+Tricks.swift,C-dependency,36,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
6,747,SourcePackages/checkouts/swift-collections/Sources/BitCollections/Shared/_Word.swift,C-dependency,74,Low,dependency-watch,dependency-watch,Low,Dependency source reviewed as vendor-owned; no app-actionable finding recorded unless surfaced separately.,Track upstream version/deprecation state; avoid local vendored edits unless app-blocking.,Build College scheme; run relevant tests/smoke path.
